song_id,song_length,genre_ids,artist_name,composer,lyricist,language
OWOdOye4wgesl4N8Qw3WR3Cck21rmK5MM/XwE7iKD9k=,168934,1152,Sri Sivan Namboothiri,,,-1
8cQ8gjCSCs0LCxh6hZ6wgkZtK0eL/V2bWhyzh/oh95s=,265926,2022,AS I LAY DYING,As I Lay Dying,,52
fVUscU2qvfdmaaL4ZPT7hLvFpWd5CdRKAIfAmS/fKHk=,333531,1609,Rooted Channel Brothers,,,52
2DpgBtp1vWy4lbZdf42qP/G8qxECByaDDUZxQ/My2zQ=,179350,465,Kim Bo Kyung,,,31
FBInxIJrV7oEvITdb9EZSZxqH+D3Vdc4Ym7AbYy8uxc=,220404,2022,The Innocence Mission,,,52
ChCwjG333dameC90MuAK51rgU3/SzwX0C669ily4oPw=,302759,921,Various Artists,,,31
q6ib+m+R/V500KA8hB1+g+eEywbPJHnaXvQ+4b8+jKQ=,214683,465,Samantha Jade,Samantha Jade|William Singe,Samantha Jade|William Singe,52
sMOPdC1/YdrpF9VNyc3q8PMvBemTMBONmTtm89U42J8=,198020,465,Nicole Scherzinger,Josh Alexander| Billy Steinberg| Toby Gad,,52
B4EeQkgSWC9CLB7RFK3gtc5K7FAiOcV9lAAqDVvzfDg=,246224,1011,Charlie Haden,Traditional,,52
31pegFd6RJ30B55ji9YmV8H0fQrHHEy4luSm5MBy+uw=,182323,2122,Louis Armstrong,,,-1
rx5FfC4wDDC1u6KKvmFUcs+9FUapFyOmfV6+TehGmD0=,56215,726,æ­¡æ¨‚ç«¥è¬ æ´¾å°,,,-1
MH9h7uTwlqXH67y8kwyB1a0Q643iXmnCWh6sKLqfh7g=,292989,465,BOX (BOX),éƒ‘å®‡ç•Œ,å³å‘é£›,3
KJPTzT8bL2SnU5vErROOg6szZVDoLNOybqpuodkDyjU=,235891,139,Keyshia Cole,Keyshia Cole| B. Wright| F. Taylor| E. Powell| W. English III| A. Douglas,,52
yv0xhJIv3/vEmKOCQ6D8YHt+5vfNjjUSUKtIGPwdqak=,112744,921,Various Artists,,,3
pYm4p6Y2XXNkGqYcSdKn0qXsnY1xwsujCzfDXoZvSFE=,203764,465,Kelly Clarkson,Sia Furler|Jesse Shatkin|Stephen Mostyn|Warren Felder,Sia Furler|Jesse Shatkin|Stephen Mostyn|Warren Felder,52
rdf1DmwIj0Iy/ToyyXXz/36ORy9cQaiHjb70Idk3plc=,204000,465,Avril Lavigne,Avril Lavigne| Evan Taubenfeld,Avril Lavigne| Evan Taubenfeld,52
qFjhikbjXGIAbbjUxD6FUBga+0uh3bELcco8WHrLC+s=,90801,465,è¨¼è²éŸ³æ¨‚åœ–æ›¸é¤¨ ECHO MUSIC,Paul Reeves (PRS),,52
oCta9QwuGji9ppjNpxSNUkh3tMnj7aYUTVJmT+MoiGk=,157152,465,Beautiful Songs Of The Golden Age,J. Mandel| Paul Francis Webster,,52
1fSGHrE5lsq9uS9JHV/+qhDo16jVFzSNelbMll5AjYI=,226324,2022,Marina And The Diamonds,,,52
21vw/u+EbTjXZWP1A2D1LsnnUn31tu7oa2pp/o/EoSo=,231456,465,Eli Lieb,,,52
V73e5EDRn1PsRHiXqVbgis5KDIIJM0k1hPq4ez2wa3E=,296797,465,GENERATIONS from EXILE TRIBE,Kotaro Egami,EXILE ATSUSHI,17
+RZy+FTG/pDIco7IgE9+cbxcxBc+rgGkLWS15KeaX8E=,267772,451,é»Žæ˜Ž (Leon Lai),Samuel Tai,,24
FmD4ArNYoy+VBQqOIjpJG/XxnGhW+reNq80sD26QArQ=,197720,1180,Riddim Driven: Salsa,,,52
CcJgjvOQ+0rZkXl+ZyEOBEKYgBMuYzwuTWCfOlduoXk=,215457,465,è¨¼è²éŸ³æ¨‚åœ–æ›¸é¤¨ ECHO MUSIC,Mike Govdreau (SOCAN),,52
p6eszlY4ZJJYsLlaqCOgXkh9fct7f3NXzAWgmuoReOo=,205244,444,Baek Z Young,,,31
WHpX16DMxZ17uHa+OKsrw3WXjQJmj1w2Gw858Mp5KBU=,305017,359,The 1975,Matthew Healy| Adam Hann| George Daniel| Ross MacDonald,,52
rXDi58yBdEZqrjdfTjmNalgkmAp2eJWzvGwaEj0RXPk=,195186,465|798,è‡ºç£å¥½è²éŸ³,åŠ‰å®¶æ˜Œ,é»ƒæ²³,3
g5SIvuOVmSFdbsn/jPJlY/nv62tk5ZkNozDeEXnKoDM=,286394,465,å³æ·‘æ•,,,10
oUwKZorqERjAqYjMU9jejs7gSG7fLRCQQ6r/yh1OFTI=,213054,940,Spa & Spa,,,-1
VWAxyjgkTXWtFzEYhmUHi+wjfnZFbk1IqmgVw519UMY=,192168,359,Thirty Seconds To Mars,Jared Leto,,52
DmGekvPbmILqIt5/AAdgqw90qpZSlIyVUCz6dHIR/HA=,236611,921,Various Artists,,,31
W6HcfIgLSCdY5mYhWmhmKGiRN5epH+0nT8S2EXn9SLc=,217965,947,ì†ë³‘íœ˜,ì†ë³‘íœ˜,ì†ë³‘íœ˜,31
vcAMuUnG2IUlC7kKMvAcRiPXmZBphckrW2GNae/kRDI=,284839,465,å³å…‹ç¾¤ (Kenji Wu),å³å…‹ç¾¤,å³å…‹ç¾¤,3
WadqQyR+ay7ccTLd4didA1DJGe2gNoCHyFmK3CkwGoc=,230713,465,Carpenters,Bonnie Bramlett| Leon Russell,,52
lJEL4rAjNSzvNvxV7KIATJYJPZNCA0P44O/rVQh5sXY=,124923,465,é¾é£„é£„,ä½šå,,3
1Atq62AnqOYgJD7pJYb1aDfMBUnDIlAg76n4L8a7byY=,308662,465,Celine Dion,Eric Carmen| Sergei Rachmaninoff,Eric Carmen,52
myS9PwA4vbUzEce7d6an10lp/xCcpVY8RUX+fRVYW6g=,178155,958,Frederic Chopin,,,-1
W/0u8UUzpD70hIwH4hz1TjogmunOxwUcgKHwICDxgrw=,436662,1609|359,Marconi Union,Marconi Union,,52
IfA3uWAgIcg2hfO9C+rgPEYKWzQ1MJ4iaTkMFn97ZKA=,334320,786|958,Saya,,,-1
iUjP+4cyfKM7dFSL66jSGNregKuEFPvRpCYUVoc6OzI=,288252,465,ç¾…å¤§ä½‘,,,3
rkhjySJruX0LCUc7rZtPcZ0ER1AqBa5WzQWsaTlZfVA=,186967,465,SUPER JUNIOR,,,31
5wWvAwKCScgJgVYNJy3NUxeEfYv0JKBoCMP9TK74FBM=,179722,1152|786|947|2086|374|2122|958,è¨¼è²éŸ³æ¨‚åœ–æ›¸é¤¨ ECHO MUSIC,Jeremy Moyer,Jeremy Moyer,52
q2VYQQPnykbXH+sS8yIe0wwvqRduWpDTf4Ku7NNcKEY=,227601,921,éœ¹é‚è‹±é›„åŠ‡é›†åŽŸè²å¸¶,,,10
noB72bIiqLsMk9ydzpHGoAhPOu0wDT16IxVSmWhyggY=,272171,873,éƒ­è˜…ç¥ˆ (Kwok Chi),,,-1
UAk15r+CQ7prGLzyMaeu7Shvy5FZqhfeWoxCpGldwLI=,554945,726|458,å°ç«¥è©±å¤§ä¸–ç•Œ,å¹¼ç¦æ–‡åŒ–,å¹¼ç¦æ–‡åŒ–,3
9UK/1RNH5lZFwTcR56dtRD/zBg3ajHEtM/9z3w5NOT0=,244427,465,MAMORU MIYANO (å®®é‡ŽçœŸå®ˆ),TSUGE| Jae,WISE,17
v8izL6UFohF1Mf8S79X4wxj0yzse3VC186XEYnKnSwY=,209502,458,å³é™Œå·,é­¯å£«éƒŽ,é­¯å£«éƒŽ,3
9SFwM4W1pZp9oWFgCAJKjjPUZ2UAlt9CAom/1vflGQw=,127477,458,ç¬¬ä¸€æ¬¡ é›»å½±åŽŸè²å¸¶,è¶™è‹±ä¿Š,è¶™è‹±ä¿Š,3
ThhlLMyPjZ4dW4Pkim4bspAal3EAzb30QqKzXBITxzs=,285988,465,å¼µæ¸…èŠ³ (Stella Chang),,,3
dnHjwy8+AxrdOkB2RYESSR7xzjpALdMsjmuykLd2x7I=,202840,829,Only U,,,31
k2UdTAq3noUDqEU9X2rf2sh8u4ocDF+ye7ZCnyflppc=,332591,465,å·«å•Ÿè³¢ (Eric Moo),å·«å•Ÿè³¢,é‚¢å¢žè¯,3
YGyh6gyrb1WIP6Xf+xSa9Ga9T4U0Q5PElbp4cEfalGs=,242259,465,æ£’æ£’å ‚ (Lollipop),,,3
p26+/rfqcyDZTEwphxsox7SB9dbNnWVQ81QQdehpJ7M=,194165,465,é™³å¥•è¿… (Eason Chan),,,24
qU82BpGlabDz0y/8JCsFG57al0ewiF/10nugQf9XpS0=,267319,2022,Skambankt,Terje WinterstÃ¸ RÃ¸thing,Terje WinterstÃ¸ RÃ¸thing,52
z4zj9nWtTIlwIMBPHAzYiEA5pN7NMSbYpjfZeKyswjk=,214622,947,Dellaç”Ÿæ´»ç¾Žå­¸ç³»åˆ—,,,-1
nEXxKO/KoV/Bu0IQoT/ULk0Dqe8w0qWtV0y0VqsWlgE=,153888,2122,å‹æ¨‚éŸ³æ¨‚Big Bang& Fuzz,Carter William/Bob Charles,Carter William/Bob Charles,-1
7WvrW7r43KdXR1AHcu1OnXzf/NCADMTkM3nTg8dktfU=,278453,359,White Lies,Harry McVeigh| Jack Lawrence-Brown| Charles Cave,,52
lSEhXVBKG6WFprY4mK7Uyw5/SOEhwrkUK5YzJbpD8Kg=,293453,2122,Gene Ammons,Gene Ammons,,-1
XVACes+NlZk3mURzu9Bz/v3A/1uXdCUJ2dyA2EyNudI=,93204,958,éŠ€å¹•å¤å…¸,,,-1
GBmmH9ye2OyH3jh2iE40ujpZvB8c00Te/s8BUZsZsgE=,282644,465,å³è•™å›,å³è•™å›,å³è•™å›,10
HIe5RsqL3K9qGe5LLRa83SpbsGejK7VcUTbPjH829aY=,248267,465,é™³ç›ˆæ½”,WING,WING,10
y570GmIqA+4zPlzKXXpBVrJg0A1AWLn9ZUKfZzlsCOI=,252238,465,æ»¾çŸ³ä¸‰å  é’æ˜¥éŸ³æ¨‚è¨˜äº‹ç°¿,,,10
tW6Cr1scF8haPNeenvefrblOEqFAeQ+lbfcQDERv228=,167926,465,Nicole Cross,KOTECHA| SAVAN HARISH| Max Martin| PAYAMI| ALI| SVENSSON| PETER ANDERS| TESFAYE| ABEL,,52
oSRxbX20Qv5a2PXegc4W5Iwy80KheNrdlKROMAWXSnA=,217988,465,Carpenters,Hank Williams,,52
p9nCcCkX+7p/Tuui2Gmc54oNGvoz9y59cRobET+VCPE=,241449,465,å¼µå®‡ (Phil Chang),,,3
C4KD1fJV1z0LvFIxtxTpS+8gZGiLPLDsDu8boSLshpA=,217159,139,Ne-Yo,"Daryhl ""Hey DJ"" Camper| S. Smith",,52
9qhl5GWebOx/zglM06p9rRVZ6Lefnb2l8Z23AebKyv4=,197929,139,R. Kelly,R. Kelly| Dorrell Mays,R. Kelly| Dorrell Mays,52
JiFi2Nny8XxqIMizyFEHkNsY2nkIAjUa7F/470ICDxE=,178938,2022,Chicago,James Pankow,James Pankow,-1
M+yozx1USfMCeBmCO9NSLIrsMYbSWhFgyiyb7m0G2Zw=,268878,465,Various Artists,Qian You Lan,Kate Liao,3
WWvfacD42ihZFaDUW6FSy+OdndR2O04s5Fr7FZeumf8=,339568,958,Charles Mackerras & London Proms Symphony Orchestra,,,-1
1SK7h01RQHeey/NkudMiF64qJWmy2nW8QkMUBZQGzQo=,348949,465,Joss Stone,Joss Stone| Jonathan Shorten| Marc Cyril| Neville Malcolm| Richie Stevens,,52
Zcm56HzQFH5lViaNOnMhpkL7fj6D9aCQe36lNp5ek/E=,219846,1155,Stan Getz & Joao Gilberto,Jobim| De Moraes,,52
73KFtm4snr4R8LQ60zbT5QfsJTU5+/H73p1oNAH1j3c=,297215,465,Era,,,52
cl6BpRIfhmduemXWW5XvnPJmd9XUK0exu15TQynITH0=,284955,242,Matt Wertz,,,-1
eJe431qL6+B/5ji+6yfHWGRgzxrW0mwx+VMBF0aKEzs=,291271,465,Matt Beilis,,,52
Nx6fupxhC0ffi7LFOFunOE3GtEjR8ZYFpV7pBiBaOtE=,224304,465,Alessia Cara,"Alessia Caracciolo| Isaac Hayes| Robert Gerongco| Samual T. Gerongco| Andrew ""Papa Justifi"" Wansel| Coleridge Tillman| Warren Felder| Terence Po Lun Lam",,52
rbk+ItSEi0vQAdZIy7CydSp8CqndCE+QK2oPLAUEv0s=,390791,958,å¤å…¸åæ›²é»žæ’­100é¦–,Dvorak,,-1
RWxKIVuVxevtdYBEaLEPWiQMVy5TzDoCO6dMgugCfzw=,281495,465,æž—å®‡ä¸­ (Rynn Lim),æž—å®‡ä¸­,æž—å®‡ä¸­,3
nU07ImaWuwh7mr4y8v28QEnyrWrfMIRlSn0zxrHY1+s=,242494,465,è•­äºžè»’ (Elva Hsiao),James McCollum| Jason Levine,Yao Chien,3
XhQKKuaVXDamvresLI5HRZVV6nLAuWmnReP9u5zVyUU=,123530,786,æˆ€æˆ€è–©å…‹æ–¯,,,-1
ZVuKlS1LtS+HEDk3sqi4+GRFPR8UVvQXlw0wCCCPqWQ=,230016,921,Various Artists,Narada Michael Walden| George Merrill| Shannon Rubicam,,52
ND0FzgqWXTEFjm3vCubH7HdPpOXTCNdfVMTl+Dtln8E=,288949,1180|465,Nelly,"Kenneth Gamble| Walter ""Bunny"" Sigler| Cornell Haynes| Jr.| Antoine Macon",,52
8wCMBgNxXH+3rHdsqZGsyksGfEVALjnsToinAvrkGj0=,275644,2022,Boys In The Kitchen,Boys In The Kitchen,Boys In The Kitchen,31
7acn60/z59TL9z/bajS+AmmEiLONOco+ekZ/Qfs83bA=,108042,2122,Ballet Dance Company,Neuromancer,,-1
aOHNOaPkpUnTn347KCw1V/lpzFelTBgNzhxZkW8i4jU=,217965,1609,POOLCLVB,,,52
I1+MaBwqW77OYIvo0kSgjJR21FAV12TtLa7R1GR8qjk=,236564,465,Adam Lambert,,,52
CCCux4fZM/P8JXuEVzYmOfnafs6HUTZ4c4R1c2FEuM4=,161053,1259,Various Artists,,,-1
Rd9G0kz97N8WuZOTqzE6VC8qbX03yczSnztGrNujfKs=,176657,465,Sophie Zelmani,Sophie Zelmani,,52
jErwpX6isX4TI3qQZ0pQ6Bl8mBimBP3q/2j0TaHEupU=,415915,1259,Two Feet,,,52
UDm7FhSKmqinyLTMTMkS0u9Neqf+qB5SUvAhZ8Sc0oU=,210494,444,FIESTAR,,,31
Qs9QB3bwOPUxRNvANDW24yq2vZ4vfSfR040QLnSogDY=,202502,864|857|850|843,THE ROLLING GIRLS,ç”²æœ¬ãƒ’ãƒ­ãƒˆ ( Kohmoto Hiroto),ç”²æœ¬ãƒ’ãƒ­ãƒˆ ( Kohmoto Hiroto),17
5erbZPC7wF5fXzeIpGHQGxmCAtfTNhjTOPzYS1L+Z5E=,213577,880,Hillsong Young & Free,,,52
D0xdvCDuom5j3l3ynpqgy79c9lAtHVDsV+M6sBn8GhM=,150909,444,IU,,,31
paPm5luTxv3tGkIzBtgZkB/If46NBCAkNOC66VXi3p0=,193724,465,2013å¿«æ¨‚ç”·è²,éŸ“æ˜Ÿæ´²,ä»£å¶½æ±,3
B9OfNm8kX1JBwFr+1FdocekLAkpUOssbTnIRjM9Oqvw=,209142,465,Michael BublÃ©,,,52
A0oQqdXa4J30AhVNjgMSc6noqEFtHfbAy+1eYkiZ79w=,237035,940|388,Deep Sleep,Neuromancer,,52
b3HaZzk5g8PtIXMl0OWsKJ0h9DvgP4Ny1Em2/var3Bk=,241580,451,è¨±å† å‚‘ (Sam Hui),Sam Hui,,24
YHgY2CiKk36COLLHmatj9pd72vSxOas6T9Didgg8exY=,189022,958,æ­ŒåŠ‡åæ›²é»žæ’­100é¦–,å¨çˆ¾ç¬¬,,-1
q/StYiB91iHaoYL24M/dZFZCqWUOpTgesg9wCgHBEX0=,206100,465,Lior,,,52
gWw/PBQemkmrJJG2+dxR1y0nTyEb/X5wk2s7Cd4AnEU=,274041,786,ç”Ÿæ—¥çµå©š,,,-1
h4mnEPJpe2cr3JjhoExFsR3HptBLdK4K2xAtlE2rioc=,281088,458,OK TEENS,Dustin Wang,OK TEENS,3
j7vu8+TSxF1fGzGr85Qlx7bglGmpoB7L9ZrQUgYx1WA=,838843,873,é»ƒæ…§éŸ³,,,-1
gZ7iv01GWiwILc4KjghEr8yio2sOO4g378Cg4NT69NE=,231967,465,å¤å¤© (Alex),,,52
PiHt0Luka+KhNEJAjvKNdWPcrNLHIGEGnYJWz5DyOA4=,260296,465,å®¹ç¥–å…’ (Joey Yung),,,24
ldmbQ8pzQC4ab7cfB/ZeCs9oCrHIL4nV3cCAYPwQC/s=,252760,465,æº«åµ (Landy Wen),å‘¨æ°å€«,åŠ‰ç•Šå®,3
1J01W9mZkjL+0U/ELMbjR5gslqRwZ4kmTpOQkpVDS7g=,200713,409,Dionysos,Dionysos,,52
SggufbYXHC5oD6H3bAVo9b/W9RwKWETDCLb5Pfa2SGo=,410853,2022,Aqua Timez,Futoshi,Futoshi,17
be1YknjhN1y/MNAEi2CBPw+ODhCzibpHOfsq8zkOp3A=,276225,2122,Frank Sinatra,Paul Anka| Claude FranÃ§ois Junior| Jacques Revaux| Gilles Thibault,,-1
ztz1qze3G1a9MYyUW2yeTLRTrMsriznmObSO6IxucaU=,194142,850,SNK SOUND TEAM (SNK ã‚µã‚¦ãƒ³ãƒ‰ãƒãƒ¼ãƒ ),æ–°ä¸–ç•Œæ¥½æ›²é›‘æŠ€å›£,â€•,52
ePZmwtNi8rhRor3gS256qf7WETtpnEOumlgi4Juwapw=,196812,465,Dan Croll,Dan Croll| Joe Wills,,52
ZYLgp7l5YCYozMw4xzd5w3ntMxwFaNvYCB2g7GmWptw=,183878,139,BeyoncÃ©,,,-1
8q+XsiCXIx42cw/p5dmHXCM4NdvGPzUK7y+4/AzTTDw=,241580,465,ç¥éš†,ç¥éš†,ç¥éš†,3
nfcklmQomqSw8DgBvswE1lC3+oGCorlFVLwYg04SxiQ=,275853,2130,Ben E. King,,,52
yx5Fl7BA7XUM8msXDNMszIxkF42O37XaQhesKAIQEM4=,310497,430,Hozier,Andrew Hozier-Byrne,,52
EYkylzrgtFgNAqH2+P5bjvbUU7ide8WyrDou+neSYhI=,296569,388,Meditation Masters,Neuromancer,,-1
kns7JoFqWfXKIja/yInhqD/+yxRbwuRz672B9Rua+sQ=,363067,1280|2093,DJ.M@R [Massive Breakz],M@R| DJ.,,52
aJZ9zQVOw7f0kr3TMDvP81yzCTjTNpU99to9c6cibpQ=,367989,1609,Quintino,,,52
hd5A5CAp1VOvnQJp9hL+iW9tOWYSoZwv03Q65KHWA3M=,310230,465,æµæ°“é˜¿å¾·,æµæ°“é˜¿å¾·,æµæ°“é˜¿å¾·,10
jkVOboLQgjiaGIaM/eJZb0yby/zBEjh0DhaVEq/+DMA=,258821,465,æ´ªæ¦®å® (Jung Hung),é™³å®éŠ˜,é™³å®éŠ˜,10
SLto8GUxZx1jCvb7XK1ssLBdHY+Yxtp9BkNylnPUJVw=,225605,465,ç¿æ»‹è”“,Cola(Color),ç¿æ»‹è”“ã€å°ç¿¼,3
NVHLk6hf14Tpbl0iyLSDKsnwujTfBuF3E0AF4Ypnm8U=,504999,726,å¿«æ¨‚å¯¶å¯¶å¤å…¸æ¨‚,,,-1
d5nZtDB0R/qT43UAWnqwojH1R9jbxoLppbDmmMC+gYQ=,126223,465,Waylon Jennings,,,52
iI6sVdukS+hQxV3Ec/OX70MhrFTZ7GorTsq8irYxs8I=,214239,465,Mariah Carey,W.P. Ham| T. Evans,W.P. Ham| T. Evans,52
eO2EbjgVaren/Ntmh/gOSqxuR2qGjLHtw6wG6aCvJ6E=,191007,465,çŽ‹æ–°è“®+é¦¬å®œä¸­+é„­æ€¡ (Wang Xin lian + Freda Ma + Jeng Yi),,,3
l8lB1T/hcvBjVa+V10F4B1/vfhxd+BZAvA6IeLbywN8=,206657,1609,BÃ¯a,Ionica Nicolae Cristinel| Mircea Madalin Vanca,,52
f4W02rqh17RFMDk/Nqmn0OXooa3mQOrN3/M28CAwhnc=,271116,2022,Sleeping At Last,,,52
EiIjh1ey4ph1lAfuPEODmF/iF6MyMXrixW52bhHYLUU=,289692,2122,Sarah Vaughan,George Gershwin| Ira Gershwin,,-1
6rcB5zdNRjpU9sJP+O7loYfkh2pi2wBAIOVr2BmNpk8=,148845,1572|275,Crossfaith,,,52
jTkd6HSg4VadJrmrhRN/1MZAw2OxcMhA8HwBUMfFCJ8=,242602,465,Power Hits,Esther Dean| Lukasz Gottwald| Calvin Harris| Geoff Mack| Henry Walter,,52
RGIGX3RhqHDnzDhPZ16mB8Y411j2s5t8dhq2eR2wc2I=,236610,465,Various Artists,è¨±æ˜Žè»’,é¥’èˆœè‘¶,3
ElJJWSmEGm6h8W7lmv/6X6LXqxvnrImpTVFVycR+J7k=,239072,465,å‹å¶¼,å‹å¶¼,è‘‰éŠ˜ç§‹,3
fbbjRls5luwZBBhBBrAZPoBpMhN9n0s7zRgeWW3tAlQ=,220473,465,Rod Stewart,,,52
kObM3NX0h9ZVDhHE9Xh1MLSMXZmc+wckyYlNYV+zdms=,236054,465,Rahs E Invicto,Henry Saco Cordova| Rodrigo HIdalgo Soto| Green Santana GonzÃ¡lez| Reda Bouallala,,52
1WfDa7p8rNwn8zUVUUIEyKr3wQfhr0KU2bS5C4Pvwkk=,139911,2022,Huggy Bear,,,52
TREk+igkx+t76Q61/jBQYczvCVBUpT7E4H868zeo+OA=,301400,465,æ¥ŠåŸ¹å®‰ (Roger Yang),Wu Hai Wen,Roger Yang,3
EKYm4Qqrpwi1NL4JQRqKAdH48oGubi56UMDe3/HSNoI=,105697,726,4Kids,,,-1
07tJ3QsDCexmslc8H1JN/giZm4IhlnYnlEXVefiouho=,310543,465,é™³æ˜‡ (Bobby Chen),,,3
Ujkcth59eik7nyvrelW3xUWXK6JO2YO+Sq39BmIdYew=,212009,359,Radiohead,Colin Greenwood| Ed O'Brien| Jonny Greenwood| Phil Selway| Thom Yorke,,52
526j53uWj9sAYawB/vLeLS3d+Pyr9ciw66sHTkv2oxo=,140956,786|958,é†‰æ„›å¤å…¸ç³»åˆ—,,,-1
HHTy7HW/Or/6njhBsBvx3NvUXqhfRiCpO99ablA/Vwo=,389015,242|2022,BABYMETAL,Mish-Mosh,KITSUNE of METAL GOD/KxBxMETAL,17
yXBf5sSTckrHPMrY8cPitBmZSc3adBQxIUgVAmngDCg=,275620,465,ä½•æ½¤æ±,,,3
cRdJUycOFtXX6Hh7pvKqu4Ztz3/G1h7f69d4qfZToGo=,258856,465,é‡‘å¿—æ–‡,çŽ‹ä½³æž—,,3
Ol607b5Vk4uhaISI/w3Am8KtzQI3AtOqsmid3hPyxQ0=,190275,388|786,Yoga Piano Music| Study Concentration| Chillout Lounge,,,52
vvlLhL8WNCQ/MMrymsKs+KvWZ/LOkSMbtlU6In3rF+0=,229923,465,YUI,,,17
R5bGqK375d3sB8i4pwY6+ZPzo2CDP5Rb2JIKSGvxaTw=,293825,465,Sade,,,52
ViqAWrpG+eQ+Ua2wQFdexwahL7TuxE1abobGrhS0k+M=,197741,921,Various Artists,John Powell,,52
w2ePBvRa7N49xhr+PT4uMETxSi/uQ9Eb4Cfrogm5Bvw=,241658,2022,Eagles,,,52
a1jmrHrCtQeA8EOOcobXIZAXmwbSUfek1/ENkPcBI6g=,101750,465,æ²ˆçŽ‰ç³,,,3
alX7i/dJtUhN5+dAtyRx27IZeiy13aLE7Ow1Z2Jh2tc=,209502,465,è¶™ä¸€è±ª (Sissey Zhao),,,3
Y8TPdRjW8aaBg8jMVqpTLvrN0bExFYIwx1zfR+BD41Y=,247385,786,ç¾…å¤§ä½‘,,,3
CcrLSwpMA8jOdT9wjlgQdgMnwHOn+n2pbNzRCx6t2c0=,249417,921,John Williams,,,52
BCycWq2hyLzyQ9t77+ZpH8wfZ/3vG1f3pZ1Qy3xDNPY=,207412,465,U&Me,David Ascanio| Tolo Pueyo,David Ascanio,52
+3r5Arw2ALkuke/CG0NE3Y1IqY3cDRfC+1UaoWgwSX4=,238445,465,Darin,,,52
YGj0+iUSbx0FaRVt6A6tN0oI1FfkDcSRmUOmsbBmYLQ=,296150,1259,Jidenna,Jidenna Mobisson| Nana Kwabena Tuffuor| Nathaniel Irvin III| Mark Williams| Raul Cubina| Andrew Horowitz| Nana Afriyie| Amaka Izuchi| Henry Obiefule| Adam King Feeney,Jidenna Mobisson| Nana Kwabena Tuffuor| Nathaniel Irvin III| Mark Williams| Raul Cubina| Andrew Horowitz| Nana Afriyie| Amaka Izuchi| Henry Obiefule| Adam King Feeney,52
fElMitpLcU3r9jhwzz/oDyEYGc89AktZ6LY8jIP6oxU=,228808,465,å¥³ç”Ÿå‘å‰èµ°,,,3
shjy2PazRKPqNuXrW7K6gjQ85Fuph//dORD+tutvcos=,257776,465,æ½˜è¶Šé›² (Michelle Pan),,,3
X59WYwV5EzrCs+ndpfWT7+0vwQ7hKUOd2BT8mLdYkcY=,195788,465,æ—©å®‰å°‘å¥³çµ„ã€‚â€™14,TSUNKU,TSUNKU,17
yNa7Boj0RV0Y02g8Wzz2U72udep6xCvnLph/lYN7Se8=,268770,451,çŽ‹è² (Faye Wong),Yu Zhang,,3
T1yGjwrUjXz/IrG6jEEKztvXZp62Hh32JTGTI02CaZo=,349228,921,Insurgent Original Motion Picture Soundtrack,Andrew Wyatt,,52
YiGSM0tdM6LmdDJ/4Ro8WJTrWUmil/3ifMn5Poqf4Pg=,321018,465,æ¢…è‰·èŠ³ (Anita Mui),Chung Wai Keung,Chung Wai Keung,24
y+quBKW/2aACYlRg07O2DRTIDbI9Fnqc7mAJ7isHhtI=,29907,921,Classic Movie Tones,,,52
rLzDwp5MMDI4o8mesHSnCyD6t/FT5agGjeAnyZA2X70=,312615,958,Yo-Yo Ma,Jacob Do Bandolim,,-1
Qlg1Znjr8Ac6JdD+bdCMUfslZTkJxl6Cj3QTnrkftuk=,247484,864|857|850|843,Various Artists,Ludvig Forssell,,-1
/1EinobMtgrrLUeukPWsp67I/6DUfMeIU/hey2wjcIY=,162632,958,Nikolaus Harnoncourt,,,-1
8e7W0Q3X6C9g1T7BugJKOANNGAtuzMjnm/m2i7VavkA=,298004,465,ç¿ç«‹å‹,,,10
p82mTuPv4PipZGvWg83sKB3TawuKdTVUraxNpm0edtw=,57399,958,Nelson Freire,Robert Schumann,,-1
OXIeH27xv4A/7H8+DC0tGfLl+wkcOtL7t8bu+VKTTNY=,188395,465,McFly,,,52
5yWnGsN9pM0gy3O/Z8jx5QeMBN7LEv7w45K9X8z8rs0=,117737,2122,Tony Bennett & Lady Gaga,Carolyn Leigh| Cy Coleman,,52
8Jd6Jz9PnlDTJ3WgdrpjzlP3XEgKIlptyFk6absINJk=,175449,1259,Black Josh| Pete Cannon,,,52
9JZ1ZGZJZr3XqmpsUG2AD5dmjSZ1/WdR8GjF7Vnlu8M=,174915,921,Four Christmases,Frank Loesser,Frank Loesser,52
Nw0hUrm2VvBM+7m8kHBClcZ5k8Jl8rCVvxMKcT6W9K0=,224548,2122,Dinner Music,,,52
qX+SHs7wehn6/Zx1WtNrkrlvIT/FQ5ztC8zoapsdVqE=,243069,1259,Lupe Fiasco,Wasalu Jaco| Sam Gumbley,,52
Iuoz6OOg9jYrmgc12jo+DcnsQdlzqFXc0yLfN7S3eSk=,302576,2022,Bring Me The Horizon,,,52
b3JnQWlPh0vWq2133BOQC2uFderM9VBaSZUrOi826qs=,258115,893,Fashion 70s,Jo joong Hyun| Oh Hee Jeong,Oh hyi Jeong,31
cZrdNz3TidbSRZz26j9VZfgeaqONtiBwen6aBKm0J8k=,317138,958,Johann Sebastian Bach,Johann Sebastian Bach,,-1
KCcUDzO3piMFBzzvQGTrKF5agAQcs/Ez8c3icMKMOG0=,204068,921,Snow White and The Huntsman O.S.T,James Newton Howard,,52
